timestamp,section_counter,main,description,feels_like,temp,clouds,wind_speed,recent_buses,most_recent
Thu Jan  2 19:17:10 2020,2,Clouds,overcast clouds,279.08,282.72,90,5.1,-1463740155,-1463740155
Thu Jan  2 19:17:26 2020,2,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:17:39 2020,2,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:17:59 2020,1,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:18:14 2020,1,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:18:42 2020,2,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:19:40 2020,4,Clouds,overcast clouds,279.08,282.72,90,5.1,33741094 -1646921079,33741094
Thu Jan  2 19:19:57 2020,5,Clouds,overcast clouds,279.08,282.72,90,5.1,33741094 -1646921079,33741094
Thu Jan  2 19:20:28 2020,2,Clouds,overcast clouds,279.08,282.72,90,5.1,33741094 -1646921079,33741094
Thu Jan  2 19:21:02 2020,1,Clouds,overcast clouds,279.08,282.72,90,5.1,33741094 -1646921079,33741094
Thu Jan  2 19:21:27 2020,1,Clouds,overcast clouds,279.08,282.72,90,5.1,33741094,33741094
Thu Jan  2 19:21:48 2020,3,Clouds,overcast clouds,279.08,282.72,90,5.1,,
Thu Jan  2 19:22:21 2020,2,Clouds,overcast clouds,279.13,282.76,90,5.1,-1388211593,-1388211593
Thu Jan  2 19:23:19 2020,1,Clouds,overcast clouds,279.13,282.76,90,5.1,-1388211593 1472391059,1472391059
Thu Jan  2 19:23:30 2020,1,Clouds,overcast clouds,279.13,282.76,90,5.1,-1388211593 1472391059,1472391059
Thu Jan  2 19:24:31 2020,2,Clouds,overcast clouds,279.13,282.76,90,5.1,1472391059 -399743739,-399743739
Thu Jan  2 19:25:15 2020,2,Clouds,overcast clouds,279.13,282.76,90,5.1,-1610735680 -399743739,-1610735680
Thu Jan  2 19:25:50 2020,1,Clouds,overcast clouds,279.13,282.76,90,5.1,-1610735680 -399743739,-1610735680
Thu Jan  2 19:26:08 2020,2,Clouds,overcast clouds,279.13,282.76,90,5.1,-1610735680,-1610735680
Thu Jan  2 19:26:46 2020,1,Clouds,overcast clouds,279.13,282.76,90,5.1,-16421329,-16421329
Thu Jan  2 19:27:09 2020,1,Clouds,overcast clouds,279.13,282.76,90,5.1,-16421329,-16421329
Thu Jan  2 19:27:59 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,1773610305 1347160330,1773610305
Thu Jan  2 19:29:13 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,-2004957321 1773610305 1347160330,-2004957321
Thu Jan  2 19:29:31 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,-2004957321,-2004957321
Thu Jan  2 19:30:07 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,-2004957321 -662586601,-662586601
Thu Jan  2 19:36:16 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,683398969,683398969
Thu Jan  2 19:36:41 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,683398969,683398969
Thu Jan  2 19:36:52 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,683398969,683398969
Thu Jan  2 19:39:00 2020,3,Clouds,overcast clouds,279.17,282.79,90,5.1,,
Thu Jan  2 19:39:19 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,,
Thu Jan  2 19:39:53 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,632560617,632560617
Thu Jan  2 19:40:02 2020,1,Clouds,overcast clouds,279.17,282.79,90,5.1,632560617,632560617
Thu Jan  2 19:45:20 2020,1,Rain,light rain,278.49,282.8,90,5.7,1437176440 -1171376486 -1660806815,-1171376486
Thu Jan  2 19:46:16 2020,1,Rain,light rain,278.49,282.8,90,5.7,1437176440 -1171376486 -1660806815,-1171376486
Thu Jan  2 19:46:37 2020,1,Rain,light rain,278.49,282.8,90,5.7,-1171376486 -1660806815,-1171376486
Thu Jan  2 19:47:07 2020,1,Rain,light rain,278.49,282.8,90,5.7,542657908 -1171376486,542657908
Thu Jan  2 19:47:29 2020,1,Rain,light rain,278.49,282.8,90,5.7,542657908 -1171376486 -2048435109,-2048435109
Thu Jan  2 19:47:39 2020,1,Rain,light rain,278.49,282.8,90,5.7,542657908 -1171376486 -2048435109,-2048435109
Thu Jan  2 19:48:30 2020,1,Rain,light rain,278.49,282.8,90,5.7,542657908 -2048435109,-2048435109
Thu Jan  2 19:48:47 2020,2,Rain,light rain,278.49,282.8,90,5.7,542657908 -2048435109,-2048435109
Thu Jan  2 19:49:53 2020,1,Rain,light rain,278.49,282.8,90,5.7,,
Thu Jan  2 19:50:15 2020,3,Rain,light rain,278.49,282.8,90,5.7,,
Thu Jan  2 19:50:35 2020,2,Clouds,overcast clouds,277.37,282.85,90,6.7,,
Thu Jan  2 19:50:50 2020,3,Clouds,overcast clouds,277.37,282.85,90,6.7,,
Thu Jan  2 19:53:45 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1486525251 791951776 -2053218786 -806429853 -21066106,1486525251
Thu Jan  2 19:54:06 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1486525251 791951776 -2053218786 -806429853 -21066106,1486525251
Thu Jan  2 19:54:19 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1486525251 791951776 -2053218786 -806429853 -21066106,1486525251
Thu Jan  2 19:54:35 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1486525251 791951776 -2053218786 -806429853 -21066106 -632438818,-632438818
Thu Jan  2 19:55:01 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1486525251 -632438818,-632438818
Thu Jan  2 19:55:58 2020,2,Clouds,overcast clouds,277.37,282.85,90,6.7,-295745991 -632438818,-295745991
Thu Jan  2 19:56:08 2020,2,Clouds,overcast clouds,277.37,282.85,90,6.7,-295745991 -632438818,-295745991
Thu Jan  2 19:56:25 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,-295745991 -632438818,-295745991
Thu Jan  2 19:56:56 2020,2,Clouds,overcast clouds,277.37,282.85,90,6.7,-295745991,-295745991
Thu Jan  2 19:57:39 2020,4,Clouds,overcast clouds,277.37,282.85,90,6.7,,
Thu Jan  2 19:58:46 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,,
Thu Jan  2 19:59:14 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1564657114,1564657114
Thu Jan  2 20:01:11 2020,0,Clouds,overcast clouds,277.37,282.85,90,6.7,1392880078 1564657114,1392880078
Thu Jan  2 20:02:58 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1392880078 941592385 -2013810669,-2013810669
Thu Jan  2 20:03:17 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,941592385 -2013810669,-2013810669
Thu Jan  2 20:04:42 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1943818346,1943818346
Thu Jan  2 20:05:02 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1943818346,1943818346
Thu Jan  2 20:05:09 2020,4,Clouds,overcast clouds,277.37,282.85,90,6.7,1943818346 1442811966,1442811966
Thu Jan  2 20:05:31 2020,1,Clouds,overcast clouds,277.37,282.85,90,6.7,1943818346 549701646 1442811966,549701646
Thu Jan  2 20:06:57 2020,1,Clouds,overcast clouds,278.81,282.82,90,4.6,549701646 1442811966,549701646
Thu Jan  2 20:09:15 2020,1,Clouds,overcast clouds,278.81,282.82,90,4.6,1835521675,1835521675
Thu Jan  2 20:09:58 2020,1,Clouds,overcast clouds,278.81,282.82,90,4.6,1835521675,1835521675
Thu Jan  2 20:11:28 2020,2,Clouds,overcast clouds,278.81,282.82,90,4.6,,
Thu Jan  2 20:11:41 2020,1,Clouds,overcast clouds,278.81,282.82,90,4.6,,
Thu Jan  2 20:12:45 2020,1,Clouds,overcast clouds,278.89,282.89,90,4.6,-927439271 991906815,-927439271
Thu Jan  2 20:14:35 2020,1,Clouds,overcast clouds,278.89,282.89,90,4.6,-927439271 -450157381,-450157381
Thu Jan  2 20:15:31 2020,1,Clouds,overcast clouds,278.89,282.89,90,4.6,-450157381 1942573162,1942573162
Thu Jan  2 20:17:22 2020,1,Clouds,overcast clouds,278.89,282.89,90,4.6,1942573162,1942573162
Thu Jan  2 20:17:56 2020,1,Clouds,overcast clouds,278.84,282.85,90,4.6,,
Thu Jan  2 20:22:35 2020,6,Clouds,overcast clouds,278.84,282.85,90,4.6,,
Thu Jan  2 20:22:52 2020,1,Clouds,overcast clouds,278.84,282.85,90,4.6,,
Thu Jan  2 20:23:49 2020,1,Clouds,overcast clouds,278.84,282.85,90,4.6,-1564778003 -450681670,-450681670
Thu Jan  2 20:31:21 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,,
Thu Jan  2 20:32:12 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,,
Thu Jan  2 20:32:27 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,,
Thu Jan  2 20:33:52 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,898396007 -2014072804,-2014072804
Thu Jan  2 20:34:48 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,-2014072804,-2014072804
Thu Jan  2 20:36:04 2020,1,Clouds,overcast clouds,278.87,282.87,90,4.6,-436943022,-436943022
Thu Jan  2 20:36:38 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,-436943022,-436943022
Thu Jan  2 20:37:21 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,-436943022,-436943022
Thu Jan  2 20:37:29 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,-436943022,-436943022
Thu Jan  2 20:37:38 2020,2,Clouds,overcast clouds,278.54,282.89,90,5.1,-436943022 1479874109,1479874109
Thu Jan  2 20:38:19 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,1479874109,1479874109
Thu Jan  2 20:39:52 2020,2,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 20:41:23 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,-37872659 -801650890 1487835975 1299886420,1299886420
Thu Jan  2 20:42:54 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,1299886420 -269299068,-269299068
Thu Jan  2 20:43:05 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,1299886420 -269299068,-269299068
Thu Jan  2 20:45:19 2020,3,Clouds,overcast clouds,278.54,282.89,90,5.1,733478589,733478589
Thu Jan  2 20:47:06 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,368064856 -2042081099,-2042081099
Thu Jan  2 20:53:22 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 20:53:59 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 20:56:01 2020,0,Clouds,overcast clouds,278.54,282.89,90,5.1,543968624,543968624
Thu Jan  2 21:00:16 2020,1,Clouds,overcast clouds,278.6,282.94,90,5.1,-1602788060,-1602788060
Thu Jan  2 21:00:56 2020,1,Clouds,overcast clouds,278.6,282.94,90,5.1,-1602788060,-1602788060
Thu Jan  2 21:05:25 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,-1761342281,-1761342281
Thu Jan  2 21:05:36 2020,2,Clouds,overcast clouds,278.54,282.89,90,5.1,-1761342281,-1761342281
Thu Jan  2 21:06:30 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 21:07:05 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 21:08:10 2020,2,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 21:08:24 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,,
Thu Jan  2 21:09:43 2020,1,Clouds,overcast clouds,278.54,282.89,90,5.1,711443324 188714585 755584525,188714585
Thu Jan  2 21:10:41 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,188714585 755584525,188714585
Thu Jan  2 21:11:05 2020,3,Clouds,broken clouds,278.98,282.96,75,4.6,188714585,188714585
Thu Jan  2 21:13:07 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,1396777102,1396777102
Thu Jan  2 21:13:28 2020,3,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:13:39 2020,4,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:13:55 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:16:12 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:16:26 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:16:41 2020,2,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:16:50 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:17:34 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:18:13 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:19:05 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,-1646921079 -43483091 -2004957321,-43483091
Thu Jan  2 21:19:14 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,-1646921079 -43483091 -2004957321,-43483091
Thu Jan  2 21:19:26 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,-1646921079 -43483091 -2004957321,-43483091
Thu Jan  2 21:19:38 2020,1,Clouds,broken clouds,278.98,282.96,75,4.6,-1646921079 -43483091 -2004957321,-43483091
Thu Jan  2 21:19:50 2020,5,Clouds,broken clouds,278.98,282.96,75,4.6,-1646921079 -43483091 -2004957321,-43483091
Thu Jan  2 21:21:02 2020,3,Clouds,broken clouds,278.98,282.96,75,4.6,,
Thu Jan  2 21:21:16 2020,8,Clouds,broken clouds,278.94,282.93,75,4.6,,
Thu Jan  2 21:21:48 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,,
Thu Jan  2 21:23:37 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,-418295595,-418295595
Thu Jan  2 21:23:58 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,-418295595,-418295595
Thu Jan  2 21:25:15 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,-418295595 211092174,211092174
Thu Jan  2 21:25:52 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,211092174 1074252466,1074252466
Thu Jan  2 21:26:08 2020,1,Clouds,broken clouds,278.94,282.93,75,4.6,211092174 1074252466,1074252466
Thu Jan  2 21:31:24 2020,1,Clouds,scattered clouds,277.36,282.93,40,7.2,-48790929,-48790929
Thu Jan  2 21:31:51 2020,3,Clouds,scattered clouds,277.36,282.93,40,7.2,-48790929,-48790929
Thu Jan  2 21:34:26 2020,2,Clouds,scattered clouds,277.36,282.93,40,7.2,2062812949,2062812949
Thu Jan  2 21:34:46 2020,2,Clouds,scattered clouds,277.36,282.93,40,7.2,2062812949 1385241935,1385241935
Thu Jan  2 21:35:08 2020,1,Clouds,scattered clouds,277.36,282.93,40,7.2,2062812949 1385241935,1385241935
Thu Jan  2 21:35:20 2020,3,Clouds,scattered clouds,277.36,282.93,40,7.2,2062812949 1385241935 -1463740155,-1463740155
Thu Jan  2 21:35:58 2020,1,Clouds,scattered clouds,277.36,282.93,40,7.2,2062812949 1385241935 -1463740155,-1463740155
Thu Jan  2 21:37:05 2020,1,Drizzle,drizzle,275.8,282.95,75,9.8,-1463740155 1139381708,1139381708
Thu Jan  2 21:38:16 2020,1,Drizzle,drizzle,275.8,282.95,75,9.8,1139381708 674744347,674744347
Thu Jan  2 21:39:39 2020,1,Drizzle,drizzle,275.8,282.95,75,9.8,,
Thu Jan  2 21:41:25 2020,1,Drizzle,drizzle,275.8,282.95,75,9.8,1472391059 336155697 -442086374,1472391059
Thu Jan  2 21:45:33 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,-295745991 -1388211593,-295745991
Thu Jan  2 21:45:44 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,-295745991 -1388211593 33741094,33741094
Thu Jan  2 21:51:43 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,761220186,761220186
Thu Jan  2 21:52:59 2020,0,Drizzle,drizzle,275.79,282.94,75,9.8,761220186,761220186
Thu Jan  2 21:53:29 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,,
Thu Jan  2 21:54:17 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,,
Thu Jan  2 21:54:35 2020,1,Drizzle,drizzle,275.79,282.94,75,9.8,,
Thu Jan  2 21:56:55 2020,1,Clouds,broken clouds,279.09,283.05,75,4.6,644279136,644279136
Thu Jan  2 21:58:24 2020,3,Clouds,broken clouds,279.09,283.05,75,4.6,-1793356034 1564657114,1564657114
Thu Jan  2 21:59:24 2020,2,Clouds,broken clouds,279.09,283.05,75,4.6,-1793356034 -1249895492 1564657114,1564657114
Thu Jan  2 22:01:35 2020,2,Clouds,broken clouds,279.09,283.05,75,4.6,,
Thu Jan  2 22:01:46 2020,1,Clouds,broken clouds,279.09,283.05,75,4.6,,
Thu Jan  2 22:02:02 2020,1,Clouds,broken clouds,279.09,283.05,75,4.6,-21066106,-21066106
Thu Jan  2 22:03:05 2020,2,Clouds,broken clouds,279.09,283.05,75,4.6,-1171376486 -21066106,-1171376486
Thu Jan  2 22:03:20 2020,2,Clouds,broken clouds,279.09,283.05,75,4.6,-21066106,-21066106
Thu Jan  2 22:51:52 2020,3,Clouds,overcast clouds,278.16,283.21,90,6.2,1921500687 733478589,733478589
Fri Jan  3 06:01:30 2020,14,Clouds,scattered clouds,277.14,283.04,40,7.7,-1204176153 -1646921079,-1204176153
Fri Jan  3 06:01:58 2020,4,Clouds,scattered clouds,277.14,283.04,40,7.7,-1204176153,-1204176153
Fri Jan  3 06:02:17 2020,1,Clouds,scattered clouds,277.14,283.04,40,7.7,-1204176153,-1204176153
Fri Jan  3 06:06:33 2020,3,Rain,light rain,278.49,283,40,5.7,755584525,755584525
Fri Jan  3 06:07:35 2020,1,Rain,light rain,278.49,283,40,5.7,755584525,755584525
Fri Jan  3 06:08:48 2020,2,Rain,light rain,278.49,283,40,5.7,,
Fri Jan  3 06:19:40 2020,2,Rain,light rain,278.4,282.92,40,5.7,,
Fri Jan  3 06:20:15 2020,1,Rain,light rain,278.4,282.92,40,5.7,-808199326,-808199326
Fri Jan  3 06:21:46 2020,1,Rain,light rain,278.4,282.92,40,5.7,-808199326,-808199326
Fri Jan  3 06:25:45 2020,1,Rain,light rain,278.37,282.9,40,5.7,-1232761177 1989038993,1989038993
Fri Jan  3 06:27:57 2020,1,Rain,light rain,278.37,282.9,40,5.7,1625685904,1625685904
Fri Jan  3 06:28:37 2020,1,Rain,light rain,278.37,282.9,40,5.7,1625685904,1625685904
Fri Jan  3 06:28:48 2020,1,Rain,light rain,278.37,282.9,40,5.7,1625685904 -1171376486,-1171376486
Fri Jan  3 06:30:09 2020,2,Rain,light rain,278.37,282.9,40,5.7,-1171376486 1487835975,1487835975
Fri Jan  3 06:31:06 2020,1,Rain,light rain,278.4,282.92,40,5.7,1487835975,1487835975
Fri Jan  3 06:31:49 2020,1,Rain,light rain,278.4,282.92,40,5.7,,
Fri Jan  3 06:32:53 2020,1,Rain,light rain,278.4,282.92,40,5.7,,
Fri Jan  3 06:39:17 2020,1,Rain,light rain,278.37,282.9,75,5.7,-1893749020 -450222917 361826488,-1893749020
Fri Jan  3 06:40:03 2020,1,Rain,light rain,278.37,282.9,75,5.7,-1893749020 -450222917 361826488,-1893749020
Fri Jan  3 06:40:19 2020,1,Rain,light rain,278.37,282.9,75,5.7,-1893749020 -450222917 361826488 -1060150060,-1060150060
Fri Jan  3 06:47:36 2020,1,Rain,light rain,278.36,282.89,75,5.7,,
Fri Jan  3 06:48:46 2020,1,Rain,light rain,278.36,282.89,75,5.7,,
Fri Jan  3 06:49:21 2020,1,Rain,light rain,278.36,282.89,75,5.7,737376253,737376253
Fri Jan  3 06:49:41 2020,1,Rain,light rain,278.36,282.89,75,5.7,737376253,737376253
Fri Jan  3 06:50:50 2020,1,Rain,light rain,278.36,282.89,75,5.7,737376253 -1025972055 -436943022,-1025972055
Fri Jan  3 06:51:46 2020,1,Rain,light rain,278.36,282.89,75,5.7,-1025972055 -436943022 -2058828322,-2058828322
Fri Jan  3 06:52:39 2020,2,Rain,light rain,278.36,282.89,75,5.7,-2058828322 1442811966,1442811966
Fri Jan  3 06:53:26 2020,1,Rain,light rain,278.36,282.89,75,5.7,1442811966,1442811966
Fri Jan  3 06:54:38 2020,2,Rain,light rain,278.36,282.89,75,5.7,-450681670,-450681670
Fri Jan  3 06:55:27 2020,2,Rain,light rain,278.36,282.89,75,5.7,-450681670,-450681670
Fri Jan  3 06:56:12 2020,5,Rain,light rain,278.36,282.89,75,5.7,-1884236920,-1884236920
Fri Jan  3 07:00:02 2020,1,Rain,light rain,278.35,282.88,75,5.7,-847854193 -2056618605 -1646265715,-2056618605
Fri Jan  3 07:02:08 2020,1,Rain,light rain,278.35,282.88,75,5.7,-2014138340,-2014138340
Fri Jan  3 07:02:22 2020,1,Rain,light rain,278.35,282.88,75,5.7,-2014138340,-2014138340
Fri Jan  3 07:05:57 2020,1,Rain,light rain,278.35,282.88,75,5.7,-1602788060 -418856461,-418856461
Fri Jan  3 07:11:26 2020,1,Rain,light rain,277.96,282.85,75,6.2,1759243385,1759243385
Fri Jan  3 07:12:46 2020,0,Rain,light rain,277.96,282.85,75,6.2,,
Fri Jan  3 07:21:49 2020,1,Rain,light rain,277.97,282.86,75,6.2,,
Fri Jan  3 07:23:07 2020,1,Rain,light rain,277.97,282.86,75,6.2,-1091847154,-1091847154
Fri Jan  3 07:27:51 2020,1,Rain,light rain,277.96,282.85,75,6.2,,
Fri Jan  3 07:29:59 2020,5,Rain,light rain,277.96,282.85,75,6.2,-40066144 -43483091 -1646396792,-40066144
Fri Jan  3 07:35:14 2020,1,Rain,light rain,278.3,282.84,75,5.7,-1646462328,-1646462328
Fri Jan  3 07:35:51 2020,1,Rain,light rain,278.3,282.84,75,5.7,542657908 588311592 -1655664087,588311592
Fri Jan  3 07:40:29 2020,1,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,-40197216,-40197216
Fri Jan  3 07:43:21 2020,2,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,33741094 1392880078,33741094
Fri Jan  3 07:43:42 2020,2,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,33741094 1392880078,33741094
Fri Jan  3 07:44:24 2020,1,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,33741094 1392880078 1564657114,1564657114
Fri Jan  3 07:48:01 2020,0,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,-1646921079,-1646921079
Fri Jan  3 07:48:35 2020,2,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,-1646921079 -269299068,-269299068
Fri Jan  3 07:49:36 2020,1,Drizzle,light intensity drizzle rain,279.26,282.8,75,4.6,-1646921079 -808330398 -269299068,-808330398
Fri Jan  3 07:59:58 2020,1,Rain,light rain,278.3,282.84,75,5.7,403906979 -1610997811 -16486865,-1610997811
Fri Jan  3 08:00:49 2020,1,Rain,light rain,278.3,282.84,75,5.7,403906979 -1610997811 -16486865 -442086374,-442086374
Fri Jan  3 08:01:16 2020,1,Rain,light rain,278.3,282.84,75,5.7,-1610997811 -16486865 -442086374,-442086374
Fri Jan  3 08:01:36 2020,1,Rain,light rain,278.3,282.84,75,5.7,-1610997811 -442086374,-442086374
Fri Jan  3 08:02:43 2020,1,Rain,light rain,278.3,282.84,75,5.7,1354831400 187338329,1354831400
Fri Jan  3 08:06:14 2020,1,Rain,light rain,278.3,282.84,75,5.7,1418781752 -831303532,-831303532
Fri Jan  3 08:08:05 2020,1,Rain,light rain,278.3,282.84,75,5.7,,
Fri Jan  3 08:10:06 2020,2,Rain,light rain,278.3,282.84,75,5.7,1975014712 -2048828324 -450288450,-2048828324
Fri Jan  3 08:10:20 2020,1,Rain,light rain,278.3,282.84,75,5.7,1975014712 -2048828324 -450288450,-2048828324
Fri Jan  3 08:10:45 2020,1,Rain,light rain,278.3,282.84,75,5.7,1975014712 -2048828324 -450288450,-2048828324
Fri Jan  3 08:10:54 2020,1,Rain,light rain,278.3,282.84,75,5.7,-2048828324 -450288450,-2048828324
Fri Jan  3 08:11:42 2020,1,Rain,light rain,278.67,282.8,75,5.1,-2048828324 -1926401873,-1926401873
Fri Jan  3 08:12:36 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1926401873,-1926401873
Fri Jan  3 08:12:58 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1926401873,-1926401873
Fri Jan  3 08:13:08 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1926401873,-1926401873
Fri Jan  3 08:13:22 2020,2,Rain,light rain,278.67,282.8,75,5.1,,
Fri Jan  3 08:13:44 2020,2,Rain,light rain,278.67,282.8,75,5.1,,
Fri Jan  3 08:14:56 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1204176153 -1767270390 -1761342281,-1761342281
Fri Jan  3 08:15:17 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1204176153 -1767270390 -1761342281,-1761342281
Fri Jan  3 08:15:33 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1204176153 -1767270390 -1761342281,-1761342281
Fri Jan  3 08:15:49 2020,1,Rain,light rain,278.67,282.8,75,5.1,-1204176153 -1767270390 -1761342281 1701219074,1701219074
Fri Jan  3 08:17:37 2020,2,Rain,light rain,278.91,282.8,75,5.1,1701219074 755387918,755387918
Fri Jan  3 08:20:38 2020,1,Rain,light rain,278.91,282.8,75,5.1,-1222376107,-1222376107
Fri Jan  3 08:22:14 2020,1,Rain,light rain,278.91,282.8,75,5.1,1835521675 1139381708,1139381708
Fri Jan  3 08:22:21 2020,1,Rain,light rain,278.91,282.8,75,5.1,1835521675 1139381708,1139381708
Fri Jan  3 08:23:29 2020,1,Rain,light rain,278.71,282.83,75,5.1,1835521675 1139381708,1139381708
Fri Jan  3 08:23:56 2020,2,Rain,light rain,278.71,282.83,75,5.1,1835521675 1139381708 -1610735680,-1610735680
Fri Jan  3 08:24:15 2020,2,Rain,light rain,278.71,282.83,75,5.1,1139381708 -1610735680,-1610735680
Fri Jan  3 08:24:36 2020,1,Rain,light rain,278.71,282.83,75,5.1,1139381708 -1610735680,-1610735680
Fri Jan  3 08:25:01 2020,0,Rain,light rain,278.71,282.83,75,5.1,-1610735680,-1610735680
Fri Jan  3 08:25:07 2020,1,Rain,light rain,278.71,282.83,75,5.1,-1610735680,-1610735680
Fri Jan  3 09:00:05 2020,0,Drizzle,light intensity drizzle rain,278.93,282.82,90,5.1,945466145 -2058828322,945466145
Fri Jan  3 09:00:41 2020,2,Drizzle,light intensity drizzle rain,278.93,282.82,90,5.1,945466145 -2058828322,945466145
Fri Jan  3 09:01:15 2020,1,Drizzle,light intensity drizzle rain,278.93,282.82,90,5.1,945466145 -450681670,-450681670
Fri Jan  3 09:01:30 2020,1,Drizzle,light intensity drizzle rain,278.93,282.82,90,5.1,1625685904 -450681670 -1612708731,1625685904
Fri Jan  3 09:05:25 2020,1,Clouds,overcast clouds,277.84,282.75,90,6.2,-418594306 -449895234,-449895234
Fri Jan  3 09:08:27 2020,2,Clouds,overcast clouds,277.84,282.75,90,6.2,289536882 -1646265715 898396007,898396007
Fri Jan  3 09:08:36 2020,2,Clouds,overcast clouds,277.84,282.75,90,6.2,289536882 -1646265715 898396007,898396007
Fri Jan  3 09:11:21 2020,1,Clouds,overcast clouds,277.8,282.72,90,6.2,-1893749020,-1893749020
